province,region_type,region_name,mobility_type,date,trend
Ontario,city,Ottawa,transit,11/27/2020,43.54
Ontario,city,Ottawa,transit,11/28/2020,37.52
Ontario,city,Ottawa,transit,11/29/2020,35.06
Ontario,city,Ottawa,transit,11/30/2020,36.97
Ontario,city,Ottawa,transit,12/1/2020,38.15
Ontario,city,Ottawa,transit,12/2/2020,36.22
Ontario,city,Ottawa,transit,12/3/2020,37.68
Ontario,city,Ottawa,transit,12/4/2020,39.92
Ontario,city,Ottawa,transit,12/5/2020,39.39
Ontario,city,Ottawa,transit,12/6/2020,32.42
Ontario,city,Ottawa,transit,12/7/2020,37.06
Ontario,city,Ottawa,transit,12/8/2020,36.39
Ontario,city,Ottawa,transit,12/9/2020,34.85
Ontario,city,Ottawa,transit,12/10/2020,35.37
Ontario,city,Ottawa,transit,12/11/2020,37.45
Ontario,city,Ottawa,transit,12/12/2020,33.06
Ontario,city,Ottawa,transit,12/13/2020,28.18
Ontario,city,Ottawa,transit,12/14/2020,34.22
Ontario,city,Ottawa,transit,12/15/2020,31.53
Ontario,city,Ottawa,transit,12/16/2020,33.59
Ontario,city,Ottawa,transit,12/17/2020,34.9
Ontario,city,Ottawa,transit,12/18/2020,37.14
Ontario,city,Ottawa,transit,12/19/2020,32.24
Ontario,city,Ottawa,transit,12/20/2020,28.72
Ontario,city,Ottawa,transit,12/21/2020,32.85
Ontario,city,Ottawa,transit,12/22/2020,34.74
Ontario,city,Ottawa,transit,12/23/2020,31.2
Ontario,city,Ottawa,transit,12/24/2020,22.09
Ontario,city,Ottawa,transit,12/25/2020,13.36
Ontario,city,Ottawa,transit,12/26/2020,17.43
Ontario,city,Ottawa,transit,12/27/2020,20.46
Ontario,city,Ottawa,transit,12/28/2020,20.39
Ontario,city,Ottawa,transit,12/29/2020,22.33
Ontario,city,Ottawa,transit,12/30/2020,22.7
Ontario,city,Ottawa,transit,12/31/2020,19.44
Ontario,city,Ottawa,transit,1/1/2021,16.8
Ontario,city,Ottawa,transit,1/2/2021,22.42
Ontario,city,Ottawa,transit,1/3/2021,23.29
Ontario,city,Ottawa,transit,1/4/2021,28.51
Ontario,city,Ottawa,transit,1/5/2021,27.78
Ontario,city,Ottawa,transit,1/6/2021,28.43
Ontario,city,Ottawa,transit,1/7/2021,26.52
Ontario,city,Ottawa,transit,1/8/2021,28.42
Ontario,city,Ottawa,transit,1/9/2021,25.69
Ontario,city,Ottawa,transit,1/10/2021,22.75
Ontario,city,Ottawa,transit,1/11/2021,29.01
Ontario,city,Ottawa,transit,1/12/2021,26
Ontario,city,Ottawa,transit,1/13/2021,28.02
Ontario,city,Ottawa,transit,1/14/2021,25.59
Ontario,city,Ottawa,transit,1/15/2021,23.92
Ontario,city,Ottawa,transit,1/16/2021,21.37
Ontario,city,Ottawa,transit,1/17/2021,21.75
Ontario,city,Ottawa,transit,1/18/2021,25
Ontario,city,Ottawa,transit,1/19/2021,25.85
Ontario,city,Ottawa,transit,1/20/2021,23.97
Ontario,city,Ottawa,transit,1/21/2021,24.64
Ontario,city,Ottawa,transit,1/22/2021,26.58
Ontario,city,Ottawa,transit,1/23/2021,23.03
Ontario,city,Ottawa,transit,1/24/2021,21.74
Ontario,city,Ottawa,transit,1/25/2021,27.99
Ontario,city,Ottawa,transit,1/26/2021,25.82
Ontario,city,Ottawa,transit,1/27/2021,25.27
Ontario,city,Ottawa,transit,1/28/2021,27.02
Ontario,city,Ottawa,transit,1/29/2021,26.04
Ontario,city,Ottawa,transit,1/30/2021,25.75
Ontario,city,Ottawa,transit,1/31/2021,23.24
Ontario,city,Ottawa,transit,2/1/2021,29.61
Ontario,city,Ottawa,transit,2/2/2021,29.16
Ontario,city,Ottawa,transit,2/3/2021,28.29
Ontario,city,Ottawa,transit,2/4/2021,29.77
Ontario,city,Ottawa,transit,2/5/2021,29.1
Ontario,city,Ottawa,transit,2/6/2021,28.16
Ontario,city,Ottawa,transit,2/7/2021,25.21
Ontario,city,Ottawa,transit,2/8/2021,29.51
Ontario,city,Ottawa,transit,2/9/2021,28.66
Ontario,city,Ottawa,transit,2/10/2021,29.18
Ontario,city,Ottawa,transit,2/11/2021,29.71
Ontario,city,Ottawa,transit,2/12/2021,30.41
Ontario,city,Ottawa,transit,2/13/2021,26.61
Ontario,city,Ottawa,transit,2/14/2021,24.2
Ontario,city,Ottawa,transit,2/15/2021,25.31
Ontario,city,Ottawa,transit,2/16/2021,36.41
Ontario,city,Ottawa,transit,2/17/2021,38.01
Ontario,city,Ottawa,transit,2/18/2021,34.12
Ontario,city,Ottawa,transit,2/19/2021,37.67
Ontario,city,Ottawa,transit,2/20/2021,34.84
Ontario,city,Ottawa,transit,2/21/2021,32.09
Ontario,city,Ottawa,transit,2/22/2021,38.93
Ontario,city,Ottawa,transit,2/23/2021,37.69
Ontario,city,Ottawa,transit,2/24/2021,34.72
Ontario,city,Ottawa,transit,2/25/2021,38.62
Ontario,city,Ottawa,transit,2/26/2021,38.18
Ontario,city,Ottawa,walking,1/13/2020,100
Ontario,city,Ottawa,walking,1/14/2020,102.42
Ontario,city,Ottawa,walking,1/15/2020,107.93
Ontario,city,Ottawa,walking,1/16/2020,107.67
Ontario,city,Ottawa,walking,1/17/2020,108.22
Ontario,city,Ottawa,walking,1/18/2020,93.37
Ontario,city,Ottawa,walking,1/19/2020,82.64
Ontario,city,Ottawa,walking,1/20/2020,101.27
Ontario,city,Ottawa,walking,1/21/2020,100.04
Ontario,city,Ottawa,walking,1/22/2020,102.1
Ontario,city,Ottawa,walking,1/23/2020,111.62
Ontario,city,Ottawa,walking,1/24/2020,127.12
Ontario,city,Ottawa,walking,1/25/2020,104.9
Ontario,city,Ottawa,walking,1/26/2020,84.7
Ontario,city,Ottawa,walking,1/27/2020,101.59
Ontario,city,Ottawa,walking,1/28/2020,106.69
Ontario,city,Ottawa,walking,1/29/2020,105.59
Ontario,city,Ottawa,walking,1/30/2020,112.26
Ontario,city,Ottawa,walking,1/31/2020,140.21
Ontario,city,Ottawa,walking,2/1/2020,140.31
Ontario,city,Ottawa,walking,2/2/2020,91.3
Ontario,city,Ottawa,walking,2/3/2020,101.26
Ontario,city,Ottawa,walking,2/4/2020,112.39
Ontario,city,Ottawa,walking,2/5/2020,105.82
Ontario,city,Ottawa,walking,2/6/2020,101.56
Ontario,city,Ottawa,walking,2/7/2020,126.46
Ontario,city,Ottawa,walking,2/8/2020,117.5
Ontario,city,Ottawa,walking,2/9/2020,83.37
Ontario,city,Ottawa,walking,2/10/2020,105.75
Ontario,city,Ottawa,walking,2/11/2020,105.57
Ontario,city,Ottawa,walking,2/12/2020,110.18
Ontario,city,Ottawa,walking,2/13/2020,102.96
Ontario,city,Ottawa,walking,2/14/2020,128.47
Ontario,city,Ottawa,walking,2/15/2020,147.2
Ontario,city,Ottawa,walking,2/16/2020,131.87
Ontario,city,Ottawa,walking,2/17/2020,94.15
Ontario,city,Ottawa,walking,2/18/2020,99.17
Ontario,city,Ottawa,walking,2/19/2020,105.21
Ontario,city,Ottawa,walking,2/20/2020,109.11
Ontario,city,Ottawa,walking,2/21/2020,133.86
Ontario,city,Ottawa,walking,2/22/2020,135.22
Ontario,city,Ottawa,walking,2/23/2020,95.12
Ontario,city,Ottawa,walking,2/24/2020,116.21
Ontario,city,Ottawa,walking,2/25/2020,110.77
Ontario,city,Ottawa,walking,2/26/2020,98.7
Ontario,city,Ottawa,walking,2/27/2020,91.3
Ontario,city,Ottawa,walking,2/28/2020,124.19
Ontario,city,Ottawa,walking,2/29/2020,124.48
Ontario,city,Ottawa,walking,3/1/2020,89.15
Ontario,city,Ottawa,walking,3/2/2020,103.87
Ontario,city,Ottawa,walking,3/3/2020,109.77
Ontario,city,Ottawa,walking,3/4/2020,120.78
Ontario,city,Ottawa,walking,3/5/2020,126.61
Ontario,city,Ottawa,walking,3/6/2020,126.44
Ontario,city,Ottawa,walking,3/7/2020,139.2
Ontario,city,Ottawa,walking,3/8/2020,97.77
Ontario,city,Ottawa,walking,3/9/2020,114.93
Ontario,city,Ottawa,walking,3/10/2020,103.29
Ontario,city,Ottawa,walking,3/11/2020,103.94
Ontario,city,Ottawa,walking,3/12/2020,99.13
Ontario,city,Ottawa,walking,3/13/2020,98.92
Ontario,city,Ottawa,walking,3/14/2020,91.17
Ontario,city,Ottawa,walking,3/15/2020,65.03
Ontario,city,Ottawa,walking,3/16/2020,63.56
Ontario,city,Ottawa,walking,3/17/2020,51.5
Ontario,city,Ottawa,walking,3/18/2020,55.21
Ontario,city,Ottawa,walking,3/19/2020,52.65
Ontario,city,Ottawa,walking,3/20/2020,49.35
Ontario,city,Ottawa,walking,3/21/2020,43.87
Ontario,city,Ottawa,walking,3/22/2020,50.31
Ontario,city,Ottawa,walking,3/23/2020,39.12
Ontario,city,Ottawa,walking,3/24/2020,46.25
Ontario,city,Ottawa,walking,3/25/2020,43.59
Ontario,city,Ottawa,walking,3/26/2020,41.61
Ontario,city,Ottawa,walking,3/27/2020,52.32
Ontario,city,Ottawa,walking,3/28/2020,43.26
Ontario,city,Ottawa,walking,3/29/2020,26.05
Ontario,city,Ottawa,walking,3/30/2020,44.94
Ontario,city,Ottawa,walking,3/31/2020,47.49
Ontario,city,Ottawa,walking,4/1/2020,48.35
Ontario,city,Ottawa,walking,4/2/2020,48.95
Ontario,city,Ottawa,walking,4/3/2020,43.45
Ontario,city,Ottawa,walking,4/4/2020,52.19
Ontario,city,Ottawa,walking,4/5/2020,36.39
Ontario,city,Ottawa,walking,4/6/2020,55.22
Ontario,city,Ottawa,walking,4/7/2020,50.31
Ontario,city,Ottawa,walking,4/8/2020,43.44
Ontario,city,Ottawa,walking,4/9/2020,39.35
Ontario,city,Ottawa,walking,4/10/2020,36.76
Ontario,city,Ottawa,walking,4/11/2020,45
Ontario,city,Ottawa,walking,4/12/2020,39.8
Ontario,city,Ottawa,walking,4/13/2020,33.33
Ontario,city,Ottawa,walking,4/14/2020,46.24
Ontario,city,Ottawa,walking,4/15/2020,41.89
Ontario,city,Ottawa,walking,4/16/2020,41.74
Ontario,city,Ottawa,walking,4/17/2020,50.88
Ontario,city,Ottawa,walking,4/18/2020,54.3
Ontario,city,Ottawa,walking,4/19/2020,35.65
Ontario,city,Ottawa,walking,4/20/2020,53.38
Ontario,city,Ottawa,walking,4/21/2020,39.26
Ontario,city,Ottawa,walking,4/22/2020,42.44
Ontario,city,Ottawa,walking,4/23/2020,48.92
Ontario,city,Ottawa,walking,4/24/2020,48.8
Ontario,city,Ottawa,walking,4/25/2020,61.46
Ontario,city,Ottawa,walking,4/26/2020,44.21
Ontario,city,Ottawa,walking,4/27/2020,58.01
Ontario,city,Ottawa,walking,4/28/2020,63.89
Ontario,city,Ottawa,walking,4/29/2020,54.12
Ontario,city,Ottawa,walking,4/30/2020,45.94
Ontario,city,Ottawa,walking,5/1/2020,64.5
Ontario,city,Ottawa,walking,5/2/2020,64.25
Ontario,city,Ottawa,walking,5/3/2020,68.19
Ontario,city,Ottawa,walking,5/4/2020,60.42
Ontario,city,Ottawa,walking,5/5/2020,65.94
Ontario,city,Ottawa,walking,5/6/2020,64.43
Ontario,city,Ottawa,walking,5/7/2020,60.59
Ontario,city,Ottawa,walking,5/8/2020,59.61
Ontario,city,Ottawa,walking,5/9/2020,46.48
Ontario,city,Ottawa,walking,5/10/2020,57.38
Ontario,city,Ottawa,walking,5/11/2020,
Ontario,city,Ottawa,walking,5/12/2020,
Ontario,city,Ottawa,walking,5/13/2020,71.17
Ontario,city,Ottawa,walking,5/14/2020,70.66
Ontario,city,Ottawa,walking,5/15/2020,64.03
Ontario,city,Ottawa,walking,5/16/2020,71.92
Ontario,city,Ottawa,walking,5/17/2020,75.91
Ontario,city,Ottawa,walking,5/18/2020,74.16
Ontario,city,Ottawa,walking,5/19/2020,83.42
Ontario,city,Ottawa,walking,5/20/2020,89.44
Ontario,city,Ottawa,walking,5/21/2020,88.95
Ontario,city,Ottawa,walking,5/22/2020,95.1
Ontario,city,Ottawa,walking,5/23/2020,85.95
Ontario,city,Ottawa,walking,5/24/2020,81.77
Ontario,city,Ottawa,walking,5/25/2020,80.16
Ontario,city,Ottawa,walking,5/26/2020,83.31
Ontario,city,Ottawa,walking,5/27/2020,81.16
Ontario,city,Ottawa,walking,5/28/2020,79.27
Ontario,city,Ottawa,walking,5/29/2020,83.83
Ontario,city,Ottawa,walking,5/30/2020,78.23
Ontario,city,Ottawa,walking,5/31/2020,78.63
Ontario,city,Ottawa,walking,6/1/2020,92.68
Ontario,city,Ottawa,walking,6/2/2020,76.95
Ontario,city,Ottawa,walking,6/3/2020,87.7
Ontario,city,Ottawa,walking,6/4/2020,100.26
Ontario,city,Ottawa,walking,6/5/2020,117.89
Ontario,city,Ottawa,walking,6/6/2020,81.45
Ontario,city,Ottawa,walking,6/7/2020,88.55
Ontario,city,Ottawa,walking,6/8/2020,94.87
Ontario,city,Ottawa,walking,6/9/2020,87.16
Ontario,city,Ottawa,walking,6/10/2020,89.76
Ontario,city,Ottawa,walking,6/11/2020,95.45
Ontario,city,Ottawa,walking,6/12/2020,104.05
Ontario,city,Ottawa,walking,6/13/2020,90.96
Ontario,city,Ottawa,walking,6/14/2020,89.05
Ontario,city,Ottawa,walking,6/15/2020,103.33
Ontario,city,Ottawa,walking,6/16/2020,108.29
Ontario,city,Ottawa,walking,6/17/2020,109.99
Ontario,city,Ottawa,walking,6/18/2020,108.83
Ontario,city,Ottawa,walking,6/19/2020,110.86
Ontario,city,Ottawa,walking,6/20/2020,95.62
Ontario,city,Ottawa,walking,6/21/2020,74.49
Ontario,city,Ottawa,walking,6/22/2020,96.08
Ontario,city,Ottawa,walking,6/23/2020,98.32
Ontario,city,Ottawa,walking,6/24/2020,108.29
Ontario,city,Ottawa,walking,6/25/2020,106.56
Ontario,city,Ottawa,walking,6/26/2020,116.33
Ontario,city,Ottawa,walking,6/27/2020,85.93
Ontario,city,Ottawa,walking,6/28/2020,84.93
Ontario,city,Ottawa,walking,6/29/2020,104.77
Ontario,city,Ottawa,walking,6/30/2020,113.93
Ontario,city,Ottawa,walking,7/1/2020,104.61
Ontario,city,Ottawa,walking,7/2/2020,97.16
Ontario,city,Ottawa,walking,7/3/2020,119.47
Ontario,city,Ottawa,walking,7/4/2020,105.32
Ontario,city,Ottawa,walking,7/5/2020,90.88
Ontario,city,Ottawa,walking,7/6/2020,106.4
Ontario,city,Ottawa,walking,7/7/2020,109.5
Ontario,city,Ottawa,walking,7/8/2020,105.61
Ontario,city,Ottawa,walking,7/9/2020,101.35
Ontario,city,Ottawa,walking,7/10/2020,111.84
Ontario,city,Ottawa,walking,7/11/2020,97.65
Ontario,city,Ottawa,walking,7/12/2020,90.33
Ontario,city,Ottawa,walking,7/13/2020,103.67
Ontario,city,Ottawa,walking,7/14/2020,110.05
Ontario,city,Ottawa,walking,7/15/2020,117.29
Ontario,city,Ottawa,walking,7/16/2020,103.39
Ontario,city,Ottawa,walking,7/17/2020,121.06
Ontario,city,Ottawa,walking,7/18/2020,117.95
Ontario,city,Ottawa,walking,7/19/2020,83.19
Ontario,city,Ottawa,walking,7/20/2020,108.54
Ontario,city,Ottawa,walking,7/21/2020,115.69
Ontario,city,Ottawa,walking,7/22/2020,104.7
Ontario,city,Ottawa,walking,7/23/2020,114.81
Ontario,city,Ottawa,walking,7/24/2020,123.47
Ontario,city,Ottawa,walking,7/25/2020,117.84
Ontario,city,Ottawa,walking,7/26/2020,85.85
Ontario,city,Ottawa,walking,7/27/2020,100.07
Ontario,city,Ottawa,walking,7/28/2020,114.64
Ontario,city,Ottawa,walking,7/29/2020,105.14
Ontario,city,Ottawa,walking,7/30/2020,111.13
Ontario,city,Ottawa,walking,7/31/2020,123.9
Ontario,city,Ottawa,walking,8/1/2020,126.15
Ontario,city,Ottawa,walking,8/2/2020,73.22
Ontario,city,Ottawa,walking,8/3/2020,100.86
Ontario,city,Ottawa,walking,8/4/2020,95.73
Ontario,city,Ottawa,walking,8/5/2020,117.79
Ontario,city,Ottawa,walking,8/6/2020,124.49
Ontario,city,Ottawa,walking,8/7/2020,134.56
Ontario,city,Ottawa,walking,8/8/2020,138.02
Ontario,city,Ottawa,walking,8/9/2020,84.87
Ontario,city,Ottawa,walking,8/10/2020,108.2
Ontario,city,Ottawa,walking,8/11/2020,107.2
Ontario,city,Ottawa,walking,8/12/2020,126.12
Ontario,city,Ottawa,walking,8/13/2020,128.99
Ontario,city,Ottawa,walking,8/14/2020,140.77
Ontario,city,Ottawa,walking,8/15/2020,144.01
Ontario,city,Ottawa,walking,8/16/2020,92.44
Ontario,city,Ottawa,walking,8/17/2020,116.88
Ontario,city,Ottawa,walking,8/18/2020,124.56
Ontario,city,Ottawa,walking,8/19/2020,126.93
Ontario,city,Ottawa,walking,8/20/2020,118.23
Ontario,city,Ottawa,walking,8/21/2020,137.93
Ontario,city,Ottawa,walking,8/22/2020,141.61
Ontario,city,Ottawa,walking,8/23/2020,97.64
Ontario,city,Ottawa,walking,8/24/2020,119.27
Ontario,city,Ottawa,walking,8/25/2020,128.85
Ontario,city,Ottawa,walking,8/26/2020,133.29
Ontario,city,Ottawa,walking,8/27/2020,118.8
Ontario,city,Ottawa,walking,8/28/2020,144.98
Ontario,city,Ottawa,walking,8/29/2020,112.79
Ontario,city,Ottawa,walking,8/30/2020,120.03
Ontario,city,Ottawa,walking,8/31/2020,133.95
Ontario,city,Ottawa,walking,9/1/2020,130.19
Ontario,city,Ottawa,walking,9/2/2020,131.25
Ontario,city,Ottawa,walking,9/3/2020,152.58
Ontario,city,Ottawa,walking,9/4/2020,165.22
Ontario,city,Ottawa,walking,9/5/2020,163.47
Ontario,city,Ottawa,walking,9/6/2020,150.95
Ontario,city,Ottawa,walking,9/7/2020,106.29
Ontario,city,Ottawa,walking,9/8/2020,138.12
Ontario,city,Ottawa,walking,9/9/2020,124.19
Ontario,city,Ottawa,walking,9/10/2020,126.93
Ontario,city,Ottawa,walking,9/11/2020,154.13
Ontario,city,Ottawa,walking,9/12/2020,158.64
Ontario,city,Ottawa,walking,9/13/2020,87.87
Ontario,city,Ottawa,walking,9/14/2020,119.49
Ontario,city,Ottawa,walking,9/15/2020,119.17
Ontario,city,Ottawa,walking,9/16/2020,125.92
Ontario,city,Ottawa,walking,9/17/2020,127.35
Ontario,city,Ottawa,walking,9/18/2020,136.01
Ontario,city,Ottawa,walking,9/19/2020,130.5
Ontario,city,Ottawa,walking,9/20/2020,105
Ontario,city,Ottawa,walking,9/21/2020,113.77
Ontario,city,Ottawa,walking,9/22/2020,115.43
Ontario,city,Ottawa,walking,9/23/2020,120.25
Ontario,city,Ottawa,walking,9/24/2020,110.12
Ontario,city,Ottawa,walking,9/25/2020,129.27
Ontario,city,Ottawa,walking,9/26/2020,132.12
Ontario,city,Ottawa,walking,9/27/2020,96.67
Ontario,city,Ottawa,walking,9/28/2020,103.62
Ontario,city,Ottawa,walking,9/29/2020,98.94
Ontario,city,Ottawa,walking,9/30/2020,98.96
Ontario,city,Ottawa,walking,10/1/2020,102.38
Ontario,city,Ottawa,walking,10/2/2020,106.96
Ontario,city,Ottawa,walking,10/3/2020,115.88
Ontario,city,Ottawa,walking,10/4/2020,82.37
Ontario,city,Ottawa,walking,10/5/2020,91.08
Ontario,city,Ottawa,walking,10/6/2020,91.88
Ontario,city,Ottawa,walking,10/7/2020,88.39
Ontario,city,Ottawa,walking,10/8/2020,94.9
Ontario,city,Ottawa,walking,10/9/2020,107.97
Ontario,city,Ottawa,walking,10/10/2020,90.49
Ontario,city,Ottawa,walking,10/11/2020,75.54
Ontario,city,Ottawa,walking,10/12/2020,66.27
Ontario,city,Ottawa,walking,10/13/2020,89.29
